9399;Fulana de Tal;399.583.851-04;280000;2;3;1;51;10;10;10;10;10;10;2158;0;0;0;0;0;0;0;0;0;0;0;0
9400;Fulano de Tal;486.525.742-00;50000;1;3;1;38;1;5;4;3;2;11;51106;50059;48988;47917;47020;48027;0;0;0;0;1943;1727;1
9401;Fulana de Tal;827.452.618-00;120000;2;2;2;29;10;10;10;10;10;10;3570;3362;0;0;0;0;0;0;0;0;0;6330;1
9402;Fulano de Tal;436.993.167-34;100000;1;3;2;25;2;2;2;11;11;11;96889;102893;99176;80358;75007;76805;8513;128;3011;3000;3200;3400;1
9403;Fulano de Tal;579.117.875-14;130000;1;2;2;29;10;10;10;10;10;10;3920;3848;942;942;768;-174;4000;942;942;768;0;0;0
9404;Fulana de Tal;491.623.917-20;200000;2;1;2;30;11;11;11;11;11;11;196845;189104;183255;147612;148088;99985;8990;7000;5500;6000;4220;3610;0
9405;Fulano de Tal;134.581.669-39;350000;1;1;2;34;11;11;11;11;11;11;147070;109978;77151;73814;79692;79949;7331;10000;5000;10000;5000;5000;0
9406;Fulana de Tal;126.789.649-30;20000;2;1;2;44;11;11;11;11;11;11;19018;18581;19864;20181;20210;20043;1327;2000;1000;710;1043;1000;0
9407;Fulana de Tal;766.918.234-27;150000;2;1;2;32;11;11;11;11;11;2;125995;127467;130080;131238;141612;140868;5000;4723;3323;11086;0;4000;0
9408;Fulana de Tal;553.437.897-22;130000;2;1;1;30;11;11;11;11;10;10;9255;10264;7060;4480;3000;0;1204;1000;3990;3000;0;200;0
9409;Fulana de Tal;555.347.416-78;330000;2;1;2;34;11;11;11;11;11;11;173630;178833;187820;190202;194964;199008;8000;12000;7000;8000;7287;7400;0
9410;Fulana de Tal;246.815.732-05;80000;2;2;3;52;11;11;11;11;11;11;63134;57072;55618;50345;52031;53141;2087;2019;2000;2500;2095;2002;0
9411;Fulano de Tal;449.733.522-41;360000;1;1;2;29;1;10;10;10;10;10;-1808;-1808;6458;825;825;825;0;9091;825;825;825;825;0
9412;Fulano de Tal;199.684.135-18;120000;1;1;1;36;11;11;11;10;11;11;43488;44785;47195;12432;13226;14258;2000;3200;37432;1000;1258;1000;0
9413;Fulana de Tal;195.714.881-00;20000;2;2;2;22;11;11;11;11;11;11;7130;8185;9084;8667;8848;5328;1177;1076;249;258;500;500;0
9414;Fulana de Tal;463.486.471-10;280000;2;1;2;35;10;2;2;10;2;10;199;199;-127;1012;536;982;0;0;1548;0;982;601;0
9415;Fulana de Tal;262.396.153-07;100000;2;2;1;45;10;10;10;10;10;10;0;0;0;0;0;1505;0;0;0;0;1505;0;0
9416;Fulano de Tal;623.995.558-21;70000;1;2;2;31;11;11;11;11;11;11;63441;29091;29802;30395;31034;31668;1789;1500;1089;1130;1150;1200;0
9417;Fulana de Tal;978.713.634-25;350000;2;1;1;31;10;10;10;11;11;10;7914;4221;23907;28528;24965;5727;4221;23916;25528;2965;5753;8095;0
9418;Fulano de Tal;364.698.717-04;50000;1;2;1;36;11;11;11;11;11;11;22430;23763;24564;26145;26774;27476;2000;1500;2000;1200;1300;1150;0
9419;Fulana de Tal;781.283.137-03;470000;2;1;2;35;10;11;11;11;11;11;37342;39348;43806;48213;52585;56883;2500;5000;5000;5000;5000;5000;0
9420;Fulano de Tal;776.397.838-44;350000;1;1;2;31;11;11;11;11;11;11;297967;286352;160042;131977;133067;41470;100066;5715;6005;6287;2103;3;0
9421;Fulano de Tal;419.743.819-27;140000;1;1;2;56;11;11;11;11;11;11;140630;142166;51334;51533;52233;53826;6100;2411;2000;2041;3000;1874;0
9422;Fulana de Tal;654.486.698-91;140000;2;2;2;23;11;11;11;11;11;11;49235;45173;39585;36189;21772;21417;2517;1559;2000;1003;1000;1002;0
9423;Fulano de Tal;739.591.652-26;380000;1;1;2;27;10;11;11;11;11;11;73903;66541;58665;43837;72069;61925;2924;2555;1515;37056;2413;1522;0
9424;Fulano de Tal;386.563.978-00;50000;1;2;2;24;1;2;2;2;2;2;33991;33168;34805;34933;36692;37934;0;2500;1000;2900;2000;1500;1
9425;Fulana de Tal;873.283.945-60;260000;2;3;1;48;11;11;11;11;11;11;97908;84773;70259;58341;58730;52789;2980;2338;1911;5014;5004;2007;0
9426;Fulana de Tal;346.452.161-39;20000;2;3;1;25;1;2;3;2;2;11;19045;20438;19771;20241;19364;18260;2000;0;1000;0;1000;0;0
9427;Fulana de Tal;812.844.565-01;190000;2;3;1;39;10;10;10;10;10;10;157;-1049;-2681;1975;2244;3294;0;0;6475;2244;2284;0;0
9428;Fulano de Tal;912.598.515-91;220000;1;2;1;39;5;4;3;2;11;11;187665;175338;163018;128157;131067;108683;0;11;0;4561;5007;170806;0
9429;Fulana de Tal;243.435.191-39;230000;2;1;2;36;11;11;11;11;11;11;111691;117858;121697;119772;115730;111222;8000;6000;5000;5000;5000;5000;0
9430;Fulana de Tal;629.256.599-85;20000;2;2;1;43;11;11;11;11;11;11;7470;8492;9547;20766;12197;12994;1145;1200;2000;3000;1000;2000;0
9431;Fulano de Tal;146.415.672-71;100000;1;2;1;52;11;11;11;11;11;11;21641;22983;24290;25080;25768;27407;2000;2000;1500;1093;2228;0;0
9432;Fulana de Tal;735.783.281-38;150000;2;1;2;26;10;10;10;11;10;11;38052;0;18600;18400;1527;1527;0;18600;0;1527;0;0;0
9433;Fulana de Tal;981.691.466-23;320000;2;1;2;28;10;10;10;10;10;10;11684;1127;1943;13312;-5;-5;1135;1952;13375;5;0;0;0
9434;Fulana de Tal;918.797.896-20;50000;2;2;1;33;11;11;11;11;11;11;76025;78548;77882;79471;81121;1685;3750;1558;1589;1650;9980;0;1
9435;Fulano de Tal;133.181.948-24;50000;1;2;2;53;11;11;11;11;11;11;50302;49440;49891;20503;20159;20268;2100;1793;700;731;735;616;0
9436;Fulana de Tal;251.225.165-96;370000;2;2;2;39;11;11;11;11;11;11;181221;180616;114073;57660;23093;18436;10073;6367;5100;2000;3000;3000;0
9437;Fulana de Tal;512.965.475-74;150000;2;1;1;37;10;10;10;10;10;11;58337;0;0;14515;8758;6882;0;0;14515;8758;6880;8267;0
9438;Fulana de Tal;771.857.899-23;200000;2;2;1;40;10;10;10;10;10;10;390;390;390;390;390;390;390;390;390;390;390;390;1
9439;Fulano de Tal;139.282.377-30;200000;1;2;1;34;10;10;10;10;10;11;170;1512;-15;1067;2176;3378;1525;0;1082;2179;2013;165;1
9440;Fulano de Tal;871.734.429-82;30000;1;2;2;37;11;10;2;11;11;11;1197;2536;1100;710;320;-70;2600;0;0;0;0;1000;1
9441;Fulana de Tal;249.741.519-67;200000;2;2;2;46;11;11;11;11;11;11;121198;123834;136629;139504;142269;145250;4593;14955;5143;5166;5349;5538;0
9442;Fulano de Tal;752.124.772-80;200000;1;1;2;26;10;10;10;11;11;11;0;1516;11533;9463;3884;3033;1516;11533;189;1000;2050;11300;0
9443;Fulana de Tal;646.313.488-01;240000;2;2;2;26;11;11;11;11;11;11;138859;136521;135459;117308;107928;103799;5308;4915;4100;4000;4002;4000;1
9444;Fulana de Tal;936.665.985-36;40000;2;2;1;24;2;2;2;2;2;11;28953;35389;34205;39361;35125;35890;6918;0;6000;0;2000;5000;1
9445;Fulano de Tal;314.934.497-29;140000;1;1;2;31;11;11;11;10;10;10;97448;70631;0;0;0;0;1413;0;0;0;0;0;0
9446;Fulano de Tal;995.417.889-98;50000;1;2;2;35;11;11;11;11;11;11;50497;49289;36295;20067;20197;20202;2011;5009;2000;1000;1500;3000;0
9447;Fulana de Tal;263.885.727-07;50000;2;3;1;48;11;11;11;11;11;11;38031;31677;27240;31505;25979;25925;2000;2000;5000;2000;21000;0;0
9448;Fulana de Tal;265.993.896-27;160000;2;2;2;25;10;10;10;11;10;10;227;0;354;355;47;605;861;354;1;48;906;0;0
9449;Fulano de Tal;234.478.949-97;140000;1;1;2;32;10;10;10;10;11;10;12319;0;0;61;561;528;0;0;61;500;528;498;0
9450;Fulana de Tal;552.482.255-15;240000;2;3;1;28;11;11;11;11;11;11;230184;228640;227399;200357;197198;186551;9000;9000;7000;7000;6512;6000;1
9451;Fulana de Tal;984.832.324-48;230000;2;1;2;29;10;10;10;10;10;10;495;466;3432;495;495;495;466;3461;495;495;495;0;0
9452;Fulana de Tal;576.422.383-04;200000;2;2;2;32;11;11;11;11;11;11;165074;170905;186093;188139;141208;144242;10000;20000;6000;5300;5500;4600;0
9453;Fulana de Tal;459.946.435-05;50000;2;1;1;49;11;11;11;11;11;11;44767;45719;45665;49287;48290;50000;5001;2007;5003;303;3000;0;0
9454;Fulana de Tal;777.477.178-65;360000;2;1;2;30;10;10;11;11;10;10;23725;45913;80945;54064;52342;33074;61137;79800;42015;53710;33074;119504;0
9455;Fulana de Tal;845.284.381-00;500000;2;1;1;42;1;10;10;10;10;10;0;0;1680;0;6745;0;0;1680;0;6745;0;756;0
9456;Fulano de Tal;422.718.742-70;20000;1;3;2;22;1;2;11;11;11;11;18977;18374;18458;18852;19546;21165;0;1680;1000;1000;2100;0;0
9457;Fulano de Tal;357.789.791-00;80000;1;2;2;30;2;2;2;2;2;2;73113;74639;75408;76618;77459;75327;3300;2600;3000;3000;1580;5800;0
9458;Fulana de Tal;458.837.355-25;30000;2;1;1;44;10;10;10;10;10;10;616;0;0;0;0;0;0;0;0;0;0;0;0
9459;Fulana de Tal;388.756.344-16;80000;2;2;1;35;11;11;11;11;11;11;14376;15689;16393;16724;17086;17431;1435;1139;470;500;490;544;0
9460;Fulana de Tal;364.542.739-20;30000;2;2;1;52;11;11;2;11;11;11;27101;30360;28002;23879;4178;0;4110;94;1879;84;0;0;0
9461;Fulana de Tal;965.448.743-88;200000;2;3;1;48;10;10;10;10;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0
9462;Fulano de Tal;321.514.298-81;240000;1;4;2;29;11;11;11;11;11;11;219419;151914;159320;148705;134563;195628;7000;10082;8095;7015;67006;7026;0
9463;Fulano de Tal;296.855.857-92;280000;1;2;2;29;11;11;11;2;2;11;255317;259137;276794;281455;276403;234607;9439;22000;10694;0;8475;9266;1
9464;Fulana de Tal;288.154.937-35;170000;2;2;2;33;10;10;10;10;10;10;1547;0;0;0;0;0;0;0;0;0;0;0;0
9465;Fulana de Tal;644.674.439-08;100000;2;3;2;44;11;11;11;11;11;11;89988;92388;94478;59387;60953;59786;3852;4135;2200;2521;2162;2697;0
9466;Fulana de Tal;489.933.282-34;70000;2;2;2;24;11;11;2;11;11;11;65508;50382;49271;50449;51636;53666;4000;0;2000;2000;3000;2000;1
9467;Fulana de Tal;192.972.526-48;110000;2;2;3;27;11;11;11;11;11;11;91538;84348;78925;49341;50289;44221;3354;2745;2341;1959;5000;3000;0
9468;Fulana de Tal;326.634.746-30;100000;2;3;2;27;11;11;11;11;11;11;83587;85389;86981;81522;81171;79766;3151;3065;2892;2936;3000;3000;0
9469;Fulano de Tal;545.315.291-54;80000;1;1;2;39;2;2;2;2;11;11;78246;79404;80388;78128;75762;73873;3000;3001;0;2703;3100;8302;1
9470;Fulana de Tal;388.192.582-18;300000;2;2;1;33;10;10;10;10;11;10;1496;1496;1496;2490;1996;1494;1500;1500;2494;1006;1498;2003;0
9471;Fulana de Tal;769.585.815-39;150000;2;1;1;40;10;10;10;10;10;11;52097;30188;20242;5332;61826;5220;2000;1000;5003;61826;5000;20000;0
9472;Fulano de Tal;346.919.475-07;150000;1;2;2;26;11;11;10;11;11;11;69358;42457;92213;70406;70037;14461;4213;92457;5023;4311;7030;3054;0
9473;Fulano de Tal;888.483.561-50;10000;1;3;1;52;1;2;11;11;11;11;6969;6712;7722;7875;8041;8357;0;1128;281;292;450;1415;1
9474;Fulana de Tal;784.564.697-00;210000;2;1;2;35;10;10;10;10;10;10;0;0;0;820;0;0;0;0;820;0;0;0;0
9475;Fulano de Tal;998.241.254-00;20000;1;2;2;25;11;11;11;11;11;11;19770;19463;20998;19468;36702;0;1465;4000;0;367;0;0;1
9476;Fulano de Tal;786.367.242-28;20000;1;2;1;38;11;11;11;11;2;11;6715;7736;8745;9394;9101;9282;1287;1296;945;0;481;829;0
9477;Fulana de Tal;586.462.675-98;80000;2;3;1;48;2;2;2;11;11;11;63695;33283;22442;15553;5593;1350;6056;652;517;0;27;5200;0
9478;Fulano de Tal;729.569.285-11;270000;1;2;1;49;10;10;10;10;10;10;-173;-173;-173;-173;-173;-173;0;0;0;0;0;0;0
9479;Fulana de Tal;644.121.122-09;200000;2;1;1;33;10;10;10;11;11;10;0;225;5628;5540;16378;4850;225;5628;23;16378;4850;2255;0
9480;Fulano de Tal;494.962.726-06;200000;1;1;1;34;10;10;10;10;10;2;2727;1332;2003;816;4530;4245;1332;2003;816;4530;0;0;0
9481;Fulano de Tal;254.158.448-21;10000;1;2;2;34;11;11;11;10;11;11;9323;8708;0;9601;10005;9058;1000;0;9601;800;1000;1000;0
9482;Fulano de Tal;929.847.225-07;360000;1;1;2;34;10;10;11;11;11;11;5275;24267;33473;51900;30424;48646;24267;10000;20000;3003;20000;30000;0
9483;Fulano de Tal;329.329.338-76;20000;1;2;1;40;1;2;11;11;11;11;20138;19531;18867;19253;20003;19470;0;1146;532;900;781;0;1
9484;Fulana de Tal;691.959.211-84;40000;2;1;1;27;11;11;11;11;11;11;40856;39045;39825;38847;31535;32159;2023;1803;1425;1293;1300;1339;0
9485;Fulano de Tal;181.341.963-90;110000;1;3;1;50;11;11;11;11;11;11;109192;106322;67727;47313;47255;47255;4300;3000;2000;1700;1800;1664;0
9486;Fulano de Tal;856.556.376-69;50000;1;3;1;50;11;11;11;2;11;11;63889;65512;68764;14353;16110;17832;2800;4000;0;2000;2000;1000;0
9487;Fulana de Tal;283.451.731-28;100000;2;1;2;28;11;11;11;11;11;11;46430;47679;48783;49981;44211;48568;2000;2000;2000;1514;5000;0;0
9488;Fulano de Tal;992.233.656-19;50000;1;2;2;21;11;11;11;11;11;11;21023;27270;11342;8305;7288;0;3000;1000;0;0;0;0;0
9489;Fulana de Tal;695.485.575-84;30000;2;3;1;23;2;2;11;11;2;2;15955;15410;17149;18362;18919;19161;0;2000;1500;1000;700;0;1
9490;Fulano de Tal;198.132.983-83;20000;1;1;2;23;2;2;2;2;2;2;7040;7897;7622;8294;8016;9382;1128;0;800;0;1500;815;1
9491;Fulano de Tal;916.389.456-40;100000;1;2;1;44;2;2;2;2;11;11;30094;31111;31407;30603;31411;32089;1800;1100;0;1300;1200;1400;1
9492;Fulana de Tal;111.464.451-05;80000;2;2;1;24;10;11;11;10;10;10;1462;2472;0;492;0;0;1502;0;492;0;0;0;0
9493;Fulano de Tal;499.234.276-09;120000;1;1;2;29;11;11;11;11;11;11;118303;98232;150952;77639;79966;61248;3358;3400;6000;3200;4000;845;1
9494;Fulano de Tal;463.253.544-35;30000;1;2;2;36;10;10;2;10;10;10;3024;3462;390;240;2150;780;3462;0;240;2300;780;0;0
9495;Fulana de Tal;654.311.817-26;170000;2;1;2;30;1;10;10;10;10;10;0;0;550;0;0;0;0;550;0;0;0;0;1
9496;Fulano de Tal;414.252.421-62;20000;1;1;1;40;11;11;11;11;11;11;30832;17896;17258;18981;19496;18594;3500;1500;2000;800;800;700;0
9497;Fulana de Tal;513.465.116-75;50000;2;3;1;36;11;11;11;11;11;11;46311;47579;47897;28263;8548;8906;2014;1332;698;310;500;330;0
9498;Fulana de Tal;833.618.725-10;300000;2;1;1;31;11;11;11;11;11;11;149893;152529;152882;113347;114554;116357;7000;6000;4084;4056;4300;6609;0
9499;Fulana de Tal;135.332.442-70;20000;2;1;2;26;2;2;2;2;2;2;300;300;300;300;300;300;0;0;0;0;0;0;1
9500;Fulano de Tal;527.592.347-38;130000;1;2;2;29;11;11;11;11;11;11;29252;30086;30680;30797;31147;31996;2000;1793;1300;1223;1851;1000;0
9501;Fulana de Tal;135.839.126-24;500000;2;2;1;41;10;10;10;10;2;2;2503;613;2339;4333;1285;1969;1043;4401;3150;0;1000;498;0
9502;Fulano de Tal;454.511.353-20;30000;1;2;2;41;10;11;11;11;3;2;9736;10453;11771;13032;12538;12187;1182;1500;1761;0;0;1100;0
9503;Fulana de Tal;626.615.166-97;180000;2;2;1;41;11;11;11;11;11;11;139184;141752;122164;111328;113890;116823;6411;6000;5000;4500;5000;4200;0
9504;Fulano de Tal;292.131.626-93;340000;1;1;2;33;10;10;10;10;11;10;8427;10289;9452;22630;8819;9327;10300;9461;22676;8007;9336;32776;0
9505;Fulana de Tal;529.786.198-56;480000;2;1;2;29;1;10;10;10;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0
9506;Fulana de Tal;133.631.946-17;80000;2;2;2;30;1;10;10;10;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0
9507;Fulana de Tal;333.737.277-58;140000;2;3;2;24;11;11;11;11;11;11;20923;19713;19385;19244;17185;36377;1633;1600;800;1753;20000;938;0
9508;Fulana de Tal;851.676.814-72;180000;2;3;2;30;11;11;11;11;11;11;105873;90251;62144;56728;52918;20856;5000;3500;1000;1420;1000;500;0
9509;Fulana de Tal;359.734.268-07;30000;2;2;2;30;11;11;2;11;11;11;16570;18989;18387;22047;23691;25547;3000;0;4000;2000;2250;1500;0
9510;Fulano de Tal;767.649.634-95;290000;1;1;3;55;11;11;2;11;11;11;7970;10320;10005;10838;11663;13301;2482;0;1000;1000;2000;2000;1
9511;Fulana de Tal;188.796.656-00;110000;2;3;2;45;11;11;11;11;11;11;9242;9484;13922;18766;28498;30667;5000;5000;5000;10000;5000;5000;0
9512;Fulano de Tal;848.657.359-92;60000;1;1;2;25;11;11;11;11;11;11;24200;34708;25326;27914;30476;31982;11000;2000;3000;3000;2000;2000;0
9513;Fulana de Tal;721.893.838-89;80000;2;1;1;35;10;2;10;10;10;10;3614;82;3723;303;662;3295;0;3723;891;662;3295;1088;0
9514;Fulano de Tal;366.834.649-60;110000;1;1;2;25;11;11;11;11;11;11;64155;65743;66533;67677;39066;39884;2621;2123;1952;2000;1468;800;0
9515;Fulano de Tal;537.577.128-46;20000;1;2;1;42;1;2;11;11;11;11;17614;17042;18052;18562;18814;19500;0;1300;810;700;1000;900;1
9516;Fulano de Tal;158.415.271-00;150000;1;3;2;31;10;10;10;10;10;10;4213;5897;2365;5004;5531;3567;5914;2378;5019;5547;3576;5138;0
9517;Fulana de Tal;946.461.224-05;240000;2;3;1;44;10;10;10;10;11;10;24469;11511;4670;17480;5489;7740;11511;4670;17480;0;7740;6788;0
9518;Fulano de Tal;997.295.622-96;400000;1;1;1;44;11;11;11;11;11;11;18432;24198;22584;22655;23417;16845;6838;2159;1000;3000;1008;1000;0
9519;Fulano de Tal;562.496.112-07;120000;1;1;1;34;2;2;2;2;2;2;97463;99018;100493;101937;104159;102324;4000;4000;4000;4000;0;8000;1
9520;Fulano de Tal;323.949.344-68;330000;1;1;2;39;11;11;11;11;11;11;365672;346014;334826;265256;264516;264079;12350;12780;9400;20000;9610;10200;0
9521;Fulano de Tal;843.653.924-92;30000;1;2;2;29;10;10;10;10;11;10;390;390;390;1438;719;1588;390;390;1438;0;1588;0;0
9522;Fulano de Tal;944.252.244-26;100000;1;3;1;55;2;10;10;10;10;10;435;435;285;-150;-585;1020;435;285;0;0;2040;0;0
9523;Fulano de Tal;381.997.757-00;140000;1;1;2;37;10;10;10;10;10;10;291;291;291;291;291;441;291;291;291;291;441;291;0
9524;Fulano de Tal;253.113.796-34;310000;1;1;2;37;10;10;10;10;10;10;0;0;0;0;0;0;0;0;0;0;0;0;1
9525;Fulana de Tal;259.736.433-01;160000;2;3;1;49;10;10;10;10;10;10;741;6339;3334;3086;6959;5404;6339;3338;3090;6971;5410;1816;0
9526;Fulana de Tal;498.664.667-28;110000;2;1;2;25;10;10;10;10;10;10;86107;83894;85037;44819;24512;25447;0;4000;2100;2000;1500;1500;0
9527;Fulano de Tal;175.325.925-88;20000;1;2;1;45;10;10;10;10;10;10;1651;0;390;390;780;0;0;390;390;780;0;0;0
9528;Fulana de Tal;177.524.994-80;30000;2;3;2;23;10;10;10;10;10;10;528;913;10773;916;3091;700;913;10773;916;3091;700;0;0
9529;Fulano de Tal;394.557.466-89;50000;1;2;1;47;1;10;10;10;10;10;0;835;226;-1300;-1300;-1300;835;226;0;0;0;0;0
9530;Fulano de Tal;418.283.291-42;20000;1;3;2;24;11;11;11;11;2;2;13470;14748;15761;17497;17075;19777;1500;1264;2000;0;3000;0;1
9531;Fulana de Tal;841.444.944-11;220000;2;1;2;36;10;10;10;10;10;10;1838;921;943;1467;25075;6862;923;945;1471;25150;6882;7715;0
9532;Fulano de Tal;962.277.772-42;460000;1;1;2;36;10;10;10;11;11;11;11469;13749;32838;33203;3129;5945;13766;32871;21000;165;3551;28979;0
9533;Fulana de Tal;446.656.614-30;150000;2;1;2;34;1;10;10;10;10;2;0;0;0;0;552;252;0;0;0;552;0;13404;1
9534;Fulana de Tal;835.736.658-96;50000;2;3;1;53;11;11;11;11;11;10;20211;48672;34694;35503;2025;0;36396;1662;1471;2125;0;0;0
9535;Fulana de Tal;793.524.359-07;100000;2;1;1;32;2;11;11;11;11;2;98033;97995;98781;97946;101885;98015;4620;4700;3900;7900;0;7700;0
9536;Fulano de Tal;554.167.482-49;260000;1;1;1;50;11;11;11;11;11;10;115937;118957;119649;122448;-3353;123939;5800;6000;8000;40000;127292;6000;0
9537;Fulano de Tal;475.817.359-15;50000;1;3;1;41;4;3;2;11;11;10;52955;51847;50307;27707;28479;28979;0;0;0;974;31100;1200;1
9538;Fulana de Tal;512.676.427-69;50000;2;2;2;27;11;11;11;11;11;11;46465;47776;47626;45227;29436;10363;2367;1606;1198;1196;343;154;0
9539;Fulana de Tal;874.941.815-71;240000;2;1;2;34;10;10;10;10;10;10;4970;0;0;0;0;0;0;0;0;0;0;0;0
9540;Fulano de Tal;748.387.367-11;230000;1;3;2;24;11;11;11;11;2;11;82066;80317;70854;74413;72447;73418;4000;3500;6000;0;3000;2800;0
9541;Fulana de Tal;296.556.889-17;90000;2;2;2;28;11;11;11;11;11;2;69186;72450;73798;74682;79586;78261;5000;3158;2600;6000;0;19000;0
9542;Fulana de Tal;212.435.277-65;20000;2;2;2;22;11;11;2;11;11;11;5473;7492;4988;11680;6590;0;2300;0;102;1500;0;0;0
9543;Fulana de Tal;663.369.131-98;70000;2;3;2;25;11;11;11;11;2;11;68658;68618;61208;50111;49207;50524;4500;2783;25000;0;3000;6000;0
9544;Fulano de Tal;698.249.417-97;260000;1;1;2;29;11;11;11;11;11;11;128208;100939;92549;90038;88772;111287;17000;6000;5000;6500;25000;4000;0
9545;Fulana de Tal;229.858.989-51;20000;2;2;2;35;1;2;11;11;10;10;14181;12467;6689;0;0;0;0;1000;0;0;0;0;1
9546;Fulana de Tal;113.656.372-55;150000;2;2;2;29;11;11;11;11;11;11;94409;92047;79088;81399;74009;65871;5000;5000;5000;6000;5000;4000;0
9547;Fulana de Tal;473.698.371-06;200000;2;3;2;51;11;11;11;11;11;11;196875;180428;131111;112995;107300;101918;7657;4814;3921;4000;4365;11000;0
9548;Fulano de Tal;822.787.754-05;50000;1;1;2;57;11;11;11;11;11;11;50770;50709;49814;51199;20306;20306;1814;1816;2201;716;721;693;0
9549;Fulano de Tal;397.397.189-73;210000;1;2;1;39;10;10;10;10;10;10;1443;1443;1443;1443;1443;1443;1443;1443;1443;1443;1443;1443;0
9550;Fulano de Tal;972.136.649-80;360000;1;1;2;27;10;10;10;10;11;11;759;5695;1390;8531;8531;-33;5702;1395;8531;0;0;0;0
9551;Fulana de Tal;531.297.789-69;30000;2;2;2;34;1;2;2;2;2;2;23860;23192;30042;28276;30483;29848;0;7300;0;2666;0;1000;0
9552;Fulana de Tal;283.741.822-61;170000;2;2;2;35;11;11;11;10;10;10;13500;7499;7301;10342;14295;20471;1315;1200;10342;14295;20471;6401;0
9553;Fulana de Tal;596.636.977-17;500000;2;2;2;32;11;11;11;11;11;11;44462;37890;28527;27030;27454;30486;7000;7000;8000;10000;12000;2876;0
9554;Fulano de Tal;131.161.337-43;80000;1;2;2;31;11;11;11;11;11;11;45605;46669;47892;49098;50152;51812;1800;2000;2000;2000;2500;4000;0
9555;Fulano de Tal;387.897.621-69;70000;1;2;2;24;3;2;2;2;2;2;63000;64397;65253;63609;68397;69605;3000;2500;0;6000;2500;2700;1
9556;Fulano de Tal;479.211.399-73;100000;1;3;2;26;11;11;11;11;11;10;30627;31894;33049;33112;0;715;2326;2000;1300;0;715;0;0
9557;Fulana de Tal;325.245.115-88;300000;2;2;1;26;10;10;10;10;10;10;316;316;316;316;316;466;316;316;316;316;466;316;0
9558;Fulana de Tal;829.678.674-54;200000;2;2;1;49;10;10;2;11;11;11;3024;11080;8736;26383;27959;20360;10000;0;20000;10000;5000;1520;0
9559;Fulano de Tal;978.476.449-08;190000;1;1;2;30;10;10;10;10;10;10;25953;1590;478;10035;24345;1150;1698;478;10035;24345;1191;14512;0
9560;Fulana de Tal;914.456.636-00;30000;2;3;1;43;11;11;11;11;11;11;23101;16480;15459;15366;15680;15000;1481;1400;307;314;300;1770;0
9561;Fulana de Tal;543.725.896-89;230000;2;3;1;58;1;10;10;10;10;11;0;0;3000;1800;29387;22980;0;3000;1800;29387;1200;2525;0
9562;Fulano de Tal;564.692.962-89;80000;1;1;1;46;11;11;11;11;11;11;39115;40176;39681;29213;25356;22723;2000;2490;1522;1100;960;988;0
9563;Fulana de Tal;594.427.998-27;280000;2;1;2;36;1;10;10;10;10;10;124;0;0;428;0;0;0;0;428;0;0;0;0
9564;Fulana de Tal;722.878.838-94;140000;2;1;2;29;1;2;11;11;11;11;144922;141289;137377;93261;95368;97063;17;5547;3242;3512;3333;4383;0
9565;Fulana de Tal;316.447.382-60;30000;2;3;1;35;2;2;2;2;2;2;27160;26444;28694;27936;29930;29302;0;3000;0;2600;0;1600;1
9566;Fulana de Tal;937.265.716-63;30000;2;2;1;36;2;2;2;2;2;2;16818;20213;19590;21261;20783;22081;4000;0;2000;0;1800;0;1
9567;Fulano de Tal;137.911.363-64;20000;1;2;1;51;11;11;11;11;11;11;18673;17572;18584;19097;19328;37576;1297;1309;822;682;0;1558;0
9568;Fulana de Tal;121.812.872-01;230000;2;2;1;30;10;10;10;11;10;10;3686;5557;5816;1288;23196;15072;5619;5838;7;23312;15147;16518;0
9569;Fulano de Tal;495.487.759-80;20000;1;2;2;23;11;11;2;11;11;10;16831;20404;19621;14051;0;0;4183;0;281;0;0;0;1
9570;Fulana de Tal;471.567.195-64;360000;2;1;2;27;11;11;11;11;11;2;21275;22517;23707;24145;24068;24350;1800;1800;1000;1649;1003;3;1
9571;Fulana de Tal;829.162.156-03;60000;2;1;2;24;11;11;11;11;11;11;56119;57282;58533;59349;55302;56563;2664;2800;2400;2100;2181;2213;0
9572;Fulana de Tal;383.973.891-13;20000;2;2;2;48;11;11;11;2;11;11;14218;15247;16986;16418;16615;16944;1562;2301;0;610;604;779;1
9573;Fulano de Tal;348.295.235-30;500000;1;1;1;44;10;10;10;11;10;10;367;15272;12925;75667;67609;71946;16652;76146;67697;67609;71946;14000;0
9574;Fulano de Tal;962.937.335-17;380000;1;2;1;39;10;10;10;10;10;10;0;4107;2517;710;0;0;4107;2517;716;0;0;1183;0
9575;Fulano de Tal;587.422.436-02;160000;1;1;2;27;1;10;10;10;10;10;-1860;-2790;-4650;930;930;2010;0;0;5580;930;2010;0;0
9576;Fulano de Tal;754.668.188-01;170000;1;1;2;48;2;2;7;7;7;7;2400;2400;2400;2400;2400;2400;0;0;0;0;0;0;0
9577;Fulana de Tal;175.979.242-08;430000;2;1;2;29;11;11;11;11;11;11;67336;53400;52214;32386;32848;28557;3261;3051;1199;2000;2000;140908;0
9578;Fulano de Tal;596.652.193-08;320000;1;1;1;39;10;10;11;10;10;10;8374;17634;38000;1140;997;1633;17634;21000;1140;997;1633;0;0
